timestamp,new_qos,smoothed_score,battery_level,avg_latency,bandwidth_usage,jitter,error_rate
1744375730.3864148,2,0.46697164531644314,0.5366821885108948,0.0011774196711036827,1875865,0.0010024917976679615,0.8130081300813009
1744375732.3890634,2,0.48209898759328135,0.5733032822608948,0.0015910711068511168,2003004,0.0033014352015629743,0.8130081300813009
1744375734.387322,2,0.5060818862589062,0.5870362520217896,0.0020316803701239017,2096674,0.0051157160797048505,0.8130081300813009
1744375746.3934493,2,0.5849872527648791,0.5977174043655396,0.002132902436476833,2724769,0.005200602543961674,1.6260162601626018
1744375748.400287,2,0.585073251717515,0.5885621309280396,0.0023413222269394055,2818914,0.005644446455138868,1.6260162601626018
1744375756.39665,2,0.5883998911568822,0.5687256455421448,0.0024211370762303153,3258832,0.005884676969582175,1.2244897959183674
1744375758.4001818,2,0.5891365967732497,0.5748291611671448,0.002650510489726666,3355303,0.006370301528999866,1.2244897959183674
1744375766.4057515,2,0.5907314963770519,0.5900880098342896,0.002745543510704947,3761843,0.006524493096169434,1.0884353741496597
1744375768.4014146,2,0.5907378495128579,0.5794067978858948,0.002963117187244125,3890612,0.006869942138235791,1.0884353741496597
1744375790.415807,2,0.586745373963655,0.5992432832717896,0.002785543134387733,5020091,0.006535689331194052,1.2295081967213115
1744375792.4188666,2,0.5857561687512323,0.6022950410842896,0.0029001735506787966,5149340,0.00671295736234127,1.2295081967213115
1744375794.4166546,2,0.5852865364781696,0.6038209199905396,0.003015284473202594,5240902,0.0068752913684780315,1.2295081967213115
1744375806.4143162,2,0.5893377064725343,0.5946656465530396,0.003071896171741927,5650319,0.006988499182336927,49.519890260631
1744375808.41408,2,0.588276780713574,0.5946656465530396,0.003071896171741927,5650319,0.006988499182336927,49.519890260631
1744375810.4219193,2,0.5873452053628343,0.5946656465530396,0.003071896171741927,5650319,0.006988499182336927,100.0
1744375812.413507,2,0.5873452746499646,0.5946656465530396,0.003071896171741927,5650319,0.006988499182336927,100.0
1744375814.4134686,2,0.5873453439370949,0.5946656465530396,0.003071896171741927,5650319,0.006988499182336927,100.0
1744375866.4403267,2,0.5888985504704554,0.5763550400733948,0.0026643531758362704,7669481,0.0062314200705527656,0.8163265306122449
1744375868.4402885,2,0.5904453972069529,0.5504150986671448,0.0027700892938635406,7763027,0.00644382135547386,0.8163265306122449
1744375890.4545865,2,0.590906733618801,0.5473633408546448,0.00273568912126559,8928470,0.0064069952155451386,1.2228260869565217
1744375892.4524355,2,0.591547721616432,0.5626221299171448,0.0028202536482709035,9022008,0.006562511076458811,1.2228260869565217
1744375894.4521902,2,0.5929633032596031,0.5549927353858948,0.0028859092839062434,9150374,0.006661973307991199,1.2228260869565217
1744375896.453182,2,0.593709849503697,0.5733032822608948,0.0029853551489287217,9242403,0.006998731518949258,1.0884353741496597
1744375898.4481063,2,0.5943758120130478,0.5458374619483948,0.0030447333433777615,9335217,0.007084194907953408,1.0884353741496597
1744375906.454563,2,0.5922965288035018,0.5748291611671448,0.003093557318250218,9779448,0.00716000669257698,0.9472259810554804
1744375908.4553432,2,0.591087455969923,0.5778809189796448,0.0031646313320351236,9871764,0.007250969845121355,0.9472259810554804
1744375926.4636025,2,0.5907222387787432,0.5595703721046448,0.0031354077725661554,10814610,0.0072335923139686805,2.1505376344086025
1744375928.4668608,2,0.5915878756136219,0.5519409775733948,0.003204718671748435,10909984,0.007357420457173144,2.1505376344086025
1744375936.459199,2,0.5976983847951489,0.5488892197608948,0.0032086901009906405,11344502,0.007340838138662161,1.0810810810810811
1744375938.4674459,2,0.5974250870553275,0.5595703721046448,0.003257317440105643,11444719,0.007392805711757532,1.0810810810810811
1744375956.4769478,2,0.5942265067293954,0.5641480088233948,0.0032832288051326286,12387760,0.007640847805864072,1.9073569482288828
1744375958.4817247,2,0.5957755589601123,0.5580444931983948,0.003333875322568238,12481391,0.007714884022144978,1.9073569482288828
1744376020.4756815,2,0.5908086966291286,0.5824585556983948,0.0031528201581210286,15749933,0.007680236482100892,1.881720430107527
1744376022.4646158,2,0.5913576232952973,0.5595703721046448,0.0031835414861856154,15842374,0.007714548224847331,1.881720430107527
1744376024.4698827,2,0.5918156952766076,0.5641480088233948,0.00322669697852575,15935768,0.007773675135692585,1.881720430107527
1744376026.4666398,2,0.5922417326645734,0.5656738877296448,0.0032632022225114565,16062233,0.007821933858776966,1.366120218579235
1744376028.469386,2,0.5928124360026372,0.5763550400733948,0.0032958456113527878,16157288,0.007855113617526154,1.366120218579235
1744376036.4689176,2,0.5910704083573687,0.5916138887405396,0.0033060294243613154,16562743,0.007855362757697066,0.9472259810554804
1744376038.4701402,2,0.5906099450671435,0.5885621309280396,0.0033417491788878405,16691836,0.007916982147853958,0.9472259810554804
1744376046.4794307,2,0.590290995440218,0.5824585556983948,0.003350211367897295,17099789,0.007937748484883732,1.4965986394557822
1744376048.4725869,2,0.5909888514203018,0.5717774033546448,0.0033854195261821284,17192475,0.007974627284428479,1.4965986394557822
1744376056.468592,2,0.5943482134908811,0.5824585556983948,0.0034113223990846746,17628501,0.008044392617251267,2.0408163265306123
1744376058.482829,2,0.5943828122813286,0.5717774033546448,0.0034425075304206627,17727022,0.008079728333553235,2.0408163265306123
1744376064.4762018,2,0.5932511032655488,0.5671997666358948,0.0034550779884385706,18040393,0.008082130946613341,2.9609690444145356
1744376066.4745047,2,0.5937242701205285,0.5717774033546448,0.0034870916551137435,18134740,0.008132637305866237,2.9609690444145356
1744376068.4734452,2,0.5940668367138098,0.5641480088233948,0.003504202370272488,18196227,0.008155014360276065,2.9609690444145356
1744376070.475158,2,0.5945113502446927,0.5641480088233948,0.003504229851974644,18196227,0.008154957336070249,43.84508990318119
1744376072.4711366,2,0.594291535000828,0.5641480088233948,0.003504229851974644,18196227,0.008154957336070249,43.84508990318119
1744376074.4779735,2,0.5944433943215317,0.5641480088233948,0.003504229851974644,18196227,0.008154957336070249,43.84508990318119
1744376076.472274,2,0.594758956888758,0.5641480088233948,0.003504229851974644,18196227,0.008154957336070249,100.0
1744376078.4692705,2,0.5947589735443352,0.5641480088233948,0.003504229851974644,18196227,0.008154957336070249,100.0
