timestamp,new_qos,smoothed_score,battery_level,avg_latency,bandwidth_usage,jitter,error_rate
1744374085.970167,2,0.49640714861788887,0.5610962510108948,0.002541048376953898,526467,0.0017434617586052543,6.910569105691057
1744374087.969571,2,0.5173922306941492,0.5244751572608948,0.0041992384471320025,650008,0.008064885235611286,6.910569105691057
1744374099.975828,2,0.60818860930815,0.4970093369483948,0.004017611381792205,1284869,0.007507328240651874,1.342281879194631
1744374101.9784622,2,0.6097170240301397,0.4970093369483948,0.0050276251610304815,1378263,0.009602507082817485,1.342281879194631
1744374103.9780693,2,0.6100766050625814,0.5244751572608948,0.005530495417196513,1477452,0.010055753403266197,1.342281879194631
1744374109.9788787,2,0.6084918640118606,0.5214233994483948,0.005502119539835678,1794724,0.009732573243465744,3.1746031746031744
1744374111.9816334,2,0.6082347200877634,0.5153198838233948,0.005811833780019769,1928436,0.009994765429604799,3.1746031746031744
1744374113.9854505,2,0.609503732033428,0.5015869736671448,0.00611374501035582,2014004,0.010236746032800012,3.1746031746031744
1744374119.9837303,2,0.6113015762508546,0.5382080674171448,0.006170202763051042,2341469,0.010482986408124806,2.380952380952381
1744374121.985356,2,0.6120402848844084,0.5061646103858948,0.006426454978508638,2471392,0.01063994367983855,2.380952380952381
1744374123.9861965,2,0.6111161432407692,0.5321045517921448,0.006603071454601302,2561106,0.010758142041235562,2.380952380952381
1744374129.9901395,2,0.6127214314001763,0.5275269150733948,0.006497905700115575,2891688,0.010500161916750924,2.3255813953488373
1744374131.9896684,2,0.6114893346312993,0.5397339463233948,0.006609071481736623,2981658,0.010520063036771065,2.3255813953488373
1744374133.9959352,2,0.6115970198093065,0.5321045517921448,0.00678075199831302,3110161,0.010636146200220915,2.3255813953488373
1744374135.9903147,2,0.6112169283434992,0.5412598252296448,0.006972032044836897,3206943,0.010775950064648685,1.8716577540106951
1744374137.9948008,2,0.610324973004866,0.5412598252296448,0.00718085843380942,3307817,0.010943765861941708,1.8716577540106951
1744374145.9965465,2,0.6101948524128782,0.5519409775733948,0.006928758700387237,3757402,0.010732845819465634,2.8000000000000003
1744374148.0039885,2,0.6103258824800865,0.5366821885108948,0.0070949340212654545,3844726,0.010898077943501505,2.8000000000000003
1744374156.0030427,2,0.6130272124592022,0.5305786728858948,0.006946617713258625,4271067,0.010710123133985158,2.834008097165992
1744374158.0018196,2,0.6126510675353181,0.5458374619483948,0.007078542943731631,4400838,0.010899636701296116,2.834008097165992
1744374160.0022388,2,0.6117735580603163,0.5458374619483948,0.007183974105397433,4490494,0.010994947193547162,1.1904761904761905
1744374162.004821,2,0.6103987174679444,0.5626221299171448,0.007312859125943189,4584767,0.011110027204528434,1.1904761904761905
1744374164.0152187,2,0.6087772427227778,0.5641480088233948,0.0073960231487851785,4722554,0.011133891654051946,1.1904761904761905
1744374176.0184588,2,0.6087832390163388,0.5519409775733948,0.007016338450319776,5362414,0.010713159470174267,1.034928848641656
1744374178.0076208,2,0.609287787827533,0.5412598252296448,0.007187104502116679,5451043,0.010904791381610974,1.034928848641656
1744374186.0108523,2,0.6089845038286944,0.5275269150733948,0.007099390759082595,5867176,0.010882016439436726,2.380952380952381
1744374188.0133424,2,0.6099456569551858,0.5168457627296448,0.007161679035827541,5994473,0.010911209347723883,2.380952380952381
1744374196.016366,2,0.6142072575144757,0.5031128525733948,0.007047280860756807,6410517,0.010716628727197643,3.2552083333333335
1744374198.0237322,2,0.614981767519775,0.4970093369483948,0.0071304164430086225,6512488,0.010772609426357164,3.2552083333333335
1744374206.0248516,2,0.6153722588123277,0.5183716416358948,0.007021456632048728,6958284,0.010682243005960813,1.214574898785425
1744374208.0353003,2,0.6138653765666291,0.5351563096046448,0.007161760932918297,7055634,0.010998670409809721,1.214574898785425
1744374210.036141,2,0.6136324361650332,0.5092163681983948,0.007236109201820452,7149981,0.011075914492111233,5.447470817120623
1744374212.0246174,2,0.6142062916396271,0.5137940049171448,0.0073010284831845785,7276092,0.011146626452902335,5.447470817120623
1744374214.033684,2,0.6161289694047396,0.4909058213233948,0.007343757882693653,7372345,0.011155238117958984,5.447470817120623
1744374216.0239987,2,0.6178268721346768,0.4817505478858948,0.007406003948945029,7465891,0.011180495922980595,2.303523035230352
1744374218.0284934,2,0.6188568734385181,0.5137940049171448,0.007451350974881371,7598200,0.01119530234804637,2.303523035230352
1744374220.0274854,2,0.6185346759874831,0.5214233994483948,0.007510147470112901,7693500,0.011225280554962936,3.485254691689008
1744374222.0313182,2,0.6178354830253916,0.5351563096046448,0.007557272205108487,7784988,0.01124668212529246,3.485254691689008
1744374224.037521,2,0.6161100142716078,0.5382080674171448,0.007618682681137827,7916938,0.011292450137881618,3.485254691689008
