timestamp,seq,latency_ms,jitter_ms,payload_size,lost_since_last,total_lost,loss_pct,processing_time_ms
1744374083.409069,0,19.279956817626953,11.012792587280273,122,0,0,0.0,0.13303756713867188
1744374089.8047202,1,7.4481964111328125,11.83176040649414,130,0,0,0.0,0.12922286987304688
1744374091.4936247,2,7.3108673095703125,0.1373291015625,122,0,0,0.0,0.12159347534179688
1744374101.9897466,3,23.32282066345215,16.011953353881836,130,0,0,0.0,0.12493133544921875
1744374104.0090594,4,7.317781448364258,16.00503921508789,130,0,0,0.0,0.12135505676269531
1744374105.2509463,5,8.090496063232422,0.7727146148681641,130,0,0,0.0,0.08463859558105469
1744374110.7778416,7,38.0403995513916,1038.0403995513916,122,0,0,0.0,0.12230873107910156
1744374115.8751519,8,21.59428596496582,16.44611358642578,130,0,0,0.0,0.07867813110351562
1744374118.7263706,9,7.032632827758789,14.561653137207031,130,0,0,0.0,0.08106231689453125
1744374124.0019872,11,21.02971076965332,1021.0297107696533,122,0,0,0.0,0.08368492126464844
1744374129.0445986,12,7.777929306030273,13.251781463623047,130,0,0,0.0,0.12111663818359375
1744374131.3390222,13,16.79515838623047,9.017229080200195,122,0,0,0.0,0.11777877807617188
1744374132.0726783,14,7.218122482299805,9.577035903930664,130,0,0,0.0,0.11563301086425781
1744374133.6453075,15,14.150381088256836,6.932258605957031,130,0,0,0.0,0.15997886657714844
1744374140.6700916,17,7.547140121459961,1007.54714012146,122,0,0,0.0,0.1316070556640625
1744374142.0788124,18,50.41241645812988,42.86527633666992,130,0,0,0.0,0.0858306884765625
1744374143.706459,19,9.146928787231445,41.26548767089844,130,0,0,0.0,0.12326240539550781
1744374144.7028174,20,7.263898849487305,1.8830299377441406,130,0,0,0.0,0.08153915405273438
1744374146.1364086,21,36.44990921020508,29.186010360717773,130,0,0,0.0,0.12254714965820312
1744374147.3713336,22,37.14752197265625,0.6976127624511719,130,0,0,0.0,0.15926361083984375
1744374148.605181,23,7.366418838500977,29.781103134155273,122,0,0,0.0,0.1239776611328125
1744374150.427825,24,7.402896881103516,0.03647804260253906,131,0,0,0.0,0.08726119995117188
1744374182.7015128,25,7.042884826660156,0.3600120544433594,123,0,0,0.0,0.1277923583984375
1744374188.741673,26,7.087469100952148,0.04458427429199219,131,0,0,0.0,0.12493133544921875
1744374189.7126749,27,7.887840270996094,0.8003711700439453,131,0,0,0.0,0.08344650268554688
1744374194.1149888,29,9.189128875732422,1009.1891288757324,123,0,0,0.0,0.13113021850585938
1744374200.9190834,30,8.532047271728516,0.6570816040039062,131,0,0,0.0,0.12063980102539062
1744374202.1385262,31,7.565736770629883,0.9663105010986328,131,0,0,0.0,0.12326240539550781
1744374205.304923,32,43.921709060668945,36.35597229003906,123,0,0,0.0,0.12302398681640625
1744374206.6064565,34,7.678508758544922,1007.6785087585449,123,0,0,0.0,0.13589859008789062
1744374215.7043993,35,8.009195327758789,0.3306865692138672,131,0,0,0.0,0.12302398681640625
