timestamp,battery_pct,overall_latency_ms,overall_jitter_ms,throughput_msgs_sec,avg_payload_bytes,lost_packets,error_rate_pct,processing_time_ms,bandwidth_bytes_sec
1744298809.0160358,57.88073544464414,5.946596516013303,0.9065731904737819,151.4,325.71994715984147,0,0.0,0,49314.0
1744298814.0142348,57.846251838519926,5.777035811941371,0.9580460816053344,146.8,328.35694822888286,8,1.0796221322537112,0,48202.8
1744298819.0138288,59.4219034037939,8.41732835962705,1.6439575576267422,148.2,327.29014844804317,4,0.5376344086021506,0,48504.4
1744298824.01605,57.44151630142863,7.6603430494165545,1.1825752504728253,154.8,279.3333333333333,0,0.0,0,43240.8
1744298829.0162942,57.19244760203074,6.74137106553756,1.4500544670431372,149.6,325.5360962566845,0,0.0,0,48700.2
1744298834.012021,56.37826575359828,9.332584884931457,1.941245119526701,84.8,362.5566037735849,315,42.68292682926829,0,30744.8
1744298839.0166535,57.401913281821415,7.319379179445032,1.339356540000602,146.0,311.2219178082192,0,0.0,0,45438.4
1744298844.014998,57.142240295604786,6.644831727380338,1.370313698830812,147.2,326.28940217391306,0,0.0,0,48029.8
1744298849.0134218,57.150559893503846,5.649139617652584,0.8499946876998861,148.4,328.49730458221023,6,0.8032128514056224,0,48749.0
1744298854.0146272,57.86559860857706,6.23157573124719,1.1439730250646198,151.2,279.3333333333333,6,0.7926023778071334,0,42235.2
1744298859.0164075,58.058392855585836,10.11040871557982,1.7829355986221975,147.2,325.80027173913044,11,1.4745308310991956,0,47957.8
1744298864.0169294,56.83947320444038,7.350149001667207,1.7660919995231423,149.6,328.9050802139037,6,0.796812749003984,0,49204.2
1744298869.0159552,56.39588502812977,7.467329584092845,1.5669354382374592,145.4,327.69601100412655,0,0.0,0,47647.0
1744298874.0166655,56.312670342000835,6.354190567706493,1.325879008211988,150.4,326.343085106383,2,0.2656042496679947,0,49082.0
1744298879.0235991,57.33994064837928,6.865686248699093,1.3534894284061627,152.2,326.2089356110381,2,0.2652519893899204,0,49649.0
1744298884.01593,56.967082559338465,6.530234688206723,1.5003253252078326,148.2,279.3333333333333,6,0.8075370121130552,0,41397.2
1744298889.015631,57.43652999401092,6.874273408134028,1.291493521225099,148.4,328.1132075471698,3,0.4098360655737705,0,48692.0
1744298894.0140853,56.52755659268084,5.901796932526451,1.1492973980419139,149.6,326.81951871657753,18,2.3529411764705883,0,48892.2
1744298899.012075,56.39181693228718,8.422050967521987,1.560591721601141,143.6,327.63370473537606,21,2.8455284552845526,0,47048.2
1744298904.0122747,57.49493323442504,8.256291655694204,1.3081077510688752,152.6,326.2005242463958,0,0.0,0,49778.2
1744298909.015739,56.19945506895741,6.584955061842131,1.263997698790275,149.0,328.1382550335571,30,3.875968992248062,0,48892.6
1744298914.0153906,56.60538496707268,8.939028100376857,1.5824255735977835,151.8,279.3333333333333,0,0.0,0,42402.8
1744298919.0140405,57.05204293376109,6.289132457800809,1.686948058062003,146.6,327.7912687585266,20,2.6595744680851063,0,48054.2
1744298924.0152495,56.92462395219242,6.427390729735361,1.540431258228055,151.4,326.19286657859976,0,0.0,0,49385.6
1744298929.016066,56.69871441653518,7.991647784600683,2.165934146253889,148.4,326.61725067385447,24,3.1372549019607843,0,48470.0
1744298934.023233,56.925638603127524,6.824579678083721,1.0452439910487124,152.0,327.175,0,0.0,0,49730.6
1744298939.0156016,57.149173652744736,8.626718289221673,1.579968400276903,131.6,328.9376899696049,99,13.095238095238097,0,43288.2
1744298944.0157456,55.34730341270385,6.350983535089801,1.4715479907169136,148.8,279.3333333333333,0,0.0,0,41564.8
1744298949.0157197,57.57045895454893,5.548369030737434,1.2566274926264027,150.8,325.4867374005305,0,0.0,0,49083.4
1744298954.0144637,57.685111383351774,5.626971754309249,0.946209528674818,146.0,327.6575342465753,15,2.0161290322580645,0,47838.0
1744298959.0152726,57.35015322373608,7.670613135141595,1.4818936469201804,152.6,326.6736566186107,0,0.0,0,49850.4
1744298964.015529,55.90820908546448,9.32589054107666,1.827186902364095,150.0,326.236,0,0.0,0,48935.4
1744298969.0143557,55.60472045487504,5.0246938155694325,1.1456532149256806,147.8,328.6982408660352,31,4.031209362808843,0,48581.6
1744298974.015592,57.480503659945704,15.273354584363453,3.4827705428534346,151.8,279.3333333333333,0,0.0,0,42402.8
1744298979.0159159,57.667397377920935,8.766274172482355,1.9568154463826555,146.6,327.6289222373806,37,4.811443433029909,0,48030.4
1744298984.015618,56.956338298087026,8.746923117021144,1.6584651136775759,151.6,326.8627968337731,3,0.4,0,49552.4
1744298989.015053,57.24874102339452,10.357911227851785,2.2641135159359185,148.8,325.26612903225805,8,1.07095046854083,0,48399.6
1744298994.022469,57.83813204842541,7.140626483207765,1.9834086580096548,148.4,328.17520215633425,0,0.0,0,48701.2
1744298999.023165,58.39123805676858,9.304691579676236,1.7841318487964795,152.6,325.7300131061599,0,0.0,0,49706.4
1744299004.0163953,56.86436768405694,7.7960862272698686,1.7828540696913873,145.2,279.3333333333333,36,4.724409448818897,0,40559.2
1744299009.0149374,56.60741182624317,10.645806220186033,2.134246032527492,146.6,328.2837653478854,0,0.0,0,48126.4
1744299014.0141997,57.24171044734808,7.229065009787507,1.5682969600076713,156.2,325.12163892445585,0,0.0,0,50784.0
1744299019.0159037,57.283916076024376,6.280809103533233,1.8336723317055035,144.2,328.5991678224688,30,4.0,0,47384.0
1744299024.0147114,57.1709285623261,6.471535780454638,1.5235071196421472,134.6,328.368499257058,0,0.0,0,44198.4
