timestamp,new_qos,smoothed_score,battery_level,avg_latency,bandwidth_usage,jitter,error_rate
1744295327.200611,2,0.4850031633856785,0.6740113496780396,0.0016795432418249751,810840,0.0029689909682175317,0.8130081300813009
1744295329.2010422,2,0.5105084547859717,0.6618043184280396,0.0024449900942846597,901865,0.005226011450889354,0.8130081300813009
1744295331.2029645,2,0.5369794068489779,0.6618043184280396,0.003014775959267379,1033221,0.00616977833836194,0.8130081300813009
1744295347.2132683,2,0.5823455994061113,0.6099244356155396,0.0025554930422554954,1882472,0.005573121819266819,0.8163265306122449
1744295349.2106164,2,0.5835573948283861,0.6099244356155396,0.0028333980262618083,1975971,0.006094078198200016,0.8163265306122449
1744295351.2137105,2,0.582971199613241,0.6282349824905396,0.0032629853232320214,2068458,0.006989083675092204,0.8163265306122449
1744295357.214227,2,0.5822421779913404,0.6251832246780396,0.0033440537797245567,2383209,0.007159964845132495,0.8163265306122449
1744295359.2158308,2,0.582300889141582,0.6190797090530396,0.003534519471035367,2511255,0.007431557444299882,0.8163265306122449
1744295361.2169654,2,0.5833835484832683,0.6083985567092896,0.0037401691354520513,2604820,0.007741717780416538,0.8163265306122449
1744295383.2294376,2,0.5861871280361134,0.6083985567092896,0.0032841837019694418,3769126,0.007060751695684227,1.2244897959183674
1744295385.2290292,2,0.5861985968968761,0.6038209199905396,0.0034265202048778896,3861135,0.00727655987931365,1.2244897959183674
1744295397.2314856,2,0.5810508250632959,0.6297608613967896,0.003381043189357563,4490883,0.007217403017649177,1.0767160161507403
1744295399.2351434,2,0.5802177076820849,0.6404420137405396,0.0034742907242825264,4584837,0.007344279247711676,1.0767160161507403
1744295401.2407765,2,0.5812426804379147,0.6175538301467896,0.0036115694994206756,4713447,0.007559907594280555,1.0767160161507403
1744295413.2442634,2,0.5853111445806634,0.6175538301467896,0.003519769767537615,5340297,0.007513617448719227,1.3531799729364005
1744295415.2366502,2,0.5861459034632531,0.6068726778030396,0.003639067766159109,5433842,0.0076702926738890205,1.3531799729364005
1744295423.24865,2,0.5860623236887681,0.5900880098342896,0.0036230084988416733,5841836,0.007648710132631104,1.2195121951219512
1744295425.256525,2,0.5861029532977722,0.6068726778030396,0.0037061066210157334,5971795,0.007743562200640864,1.2195121951219512
1744295453.2642233,2,0.5864689403070642,0.6053467988967896,0.0034046932584655544,7414270,0.007378706299123387,0.8163265306122449
1744295455.2658436,2,0.5867674263176618,0.6114503145217896,0.0034788315009609038,7542912,0.0074748646483024424,0.8163265306122449
1744295463.263078,2,0.5837276397085222,0.6114503145217896,0.003489550486088378,7949155,0.0074873207507600535,0.9536784741144414
1744295465.2715359,2,0.5837804495045452,0.6114503145217896,0.0035659676643989054,8042693,0.0075983228222219375,0.9536784741144414
1744295477.280558,2,0.5846472774078035,0.6068726778030396,0.0035192988473580944,8672310,0.007532058076108465,1.2295081967213115
1744295479.2728128,2,0.5854406596232449,0.6053467988967896,0.0035970706837276786,8800953,0.007636846463022227,1.2295081967213115
1744295481.2801466,2,0.5849450927672666,0.6267091035842896,0.003661002376145116,8894347,0.007711226958058083,1.2295081967213115
1744295483.2763515,2,0.5846239399346735,0.6328126192092896,0.0037189378889897497,8985968,0.007784530956137462,2.0325203252032518
1744295485.2708726,2,0.583416855170951,0.6434937715530396,0.0037470093249142027,9039059,0.007820499285952692,2.0325203252032518
1744295523.2881086,2,0.5803537248809165,0.6312867403030396,0.00351509722254083,10984966,0.007653494575582423,0.9510869565217392
1744295525.293199,2,0.5806499181567777,0.6343384981155396,0.0035580556253216977,11079333,0.007707408743541807,0.9510869565217392
