timestamp,seq,latency_ms,jitter_ms,payload_size,lost_since_last,total_lost,loss_pct,processing_time_ms
1744373491.9275897,0,9.247064590454102,0.946044921875,163,0,0,0.0,1.7900466918945312
1744373496.834197,1,9.438753128051758,0.19168853759765625,163,0,0,0.0,1.6710758209228516
1744373499.4716196,2,9.265661239624023,0.17309188842773438,164,0,0,0.0,1.7902851104736328
1744373504.5095077,4,9.15837287902832,1009.1583728790283,162,0,0,0.0,1.8649101257324219
1744373514.9836233,5,8.86988639831543,0.2884864807128906,164,0,0,0.0,1.7733573913574219
1744373518.9797935,6,9.170055389404297,0.3001689910888672,164,0,0,0.0,1.9059181213378906
1744373521.7273102,7,9.185552597045898,0.015497207641601562,162,0,0,0.0,2.0020008087158203
1744373525.2612307,8,9.98377799987793,0.7982254028320312,163,0,0,0.0,1.5039443969726562
1744373531.8933454,10,8.860588073730469,1008.8605880737305,165,0,0,0.0,1.5208721160888672
1744373537.756152,12,9.420394897460938,1009.4203948974609,164,0,0,0.0,1.6961097717285156
1744373550.2582996,13,9.713411331176758,0.2930164337158203,165,0,0,0.0,1.728057861328125
1744373553.2836502,14,8.977174758911133,0.736236572265625,164,0,0,0.0,1.6307830810546875
1744373558.9675899,16,44.25382614135742,1044.2538261413574,166,0,0,0.0,2.077817916870117
1744373563.9707065,17,8.879423141479492,35.37440299987793,164,0,0,0.0,1.7621517181396484
1744373567.1749833,18,9.280204772949219,0.40078163146972656,165,0,0,0.0,2.012014389038086
1744373569.3297887,19,19.363880157470703,10.083675384521484,164,0,0,0.0,2.6731491088867188
1744373573.6246881,20,10.033845901489258,9.330034255981445,166,0,0,0.0,1.5528202056884766
1744373575.695196,21,8.970022201538086,1.0638236999511719,163,0,0,0.0,1.4951229095458984
1744373576.9887927,22,9.729146957397461,0.759124755859375,165,0,0,0.0,1.9168853759765625
1744373582.1091487,24,10.093927383422852,1010.0939273834229,162,0,0,0.0,1.8596649169921875
1744373587.0955722,25,8.975744247436523,1.1181831359863281,165,0,0,0.0,1.7001628875732422
1744373589.879682,26,9.454011917114258,0.4782676696777344,164,0,0,0.0,2.0475387573242188
