timestamp,battery_pct,overall_latency_ms,overall_jitter_ms,throughput_msgs_sec,avg_payload_bytes,lost_packets,error_rate_pct,processing_time_ms,bandwidth_bytes_sec
1744295883.7476473,66.52802587936284,15.0948882794703,2.1385637301843143,206.8,428.1576402321083,0,0.0,0,88543.0
1744295888.7560077,66.67350510920375,10.717687774295648,1.8394338197944577,193.6,428.72727272727275,4,0.411522633744856,0,83001.6
1744295893.756789,66.0253527213116,11.882552733788124,1.9205881033831762,197.6,428.15587044534414,0,0.0,0,84603.6
1744295898.7498393,65.78645491209187,7.700196299396577,1.219482939751422,195.2,429.7295081967213,44,4.313725490196078,0,83883.2
1744295903.750188,67.50085776246438,10.43619931213499,1.5513343135202964,203.2,429.9744094488189,0,0.0,0,87370.8
1744295908.7491856,67.82888134971994,9.9149410541241,1.8117085481301334,195.0,429.5425641025641,13,1.3157894736842104,0,83760.8
1744295913.7500267,66.14153689029169,9.417952275743671,1.416464880401013,204.0,430.21862745098036,0,0.0,0,87764.6
1744295918.749708,65.95647219688662,15.525272777003625,2.8995330775937727,198.4,430.3820564516129,40,3.875968992248062,0,85387.8
1744295923.7498083,67.50336133787785,17.120411243344762,2.8668598001226417,162.4,430.20443349753697,140,14.705882352941178,0,69865.2
1744295928.7488804,66.16846416510788,11.090995517431521,1.599130209754495,204.0,430.1009803921569,0,0.0,0,87740.6
1744295933.7571552,66.10589178129175,6.440302078751312,0.9406558398542734,139.2,429.83764367816093,204,22.666666666666664,0,59833.4
1744295938.7476928,66.7724163443954,12.594651897051182,2.113005152919836,171.0,430.83040935672517,0,0.0,0,73672.0
1744295943.7496388,65.77769986918716,8.76750897635058,1.557157245384255,197.0,429.26598984771573,0,0.0,0,84565.4
1744295948.7495372,66.23150207558457,10.630675967858762,1.821958775423011,196.0,430.0081632653061,0,0.0,0,84281.6
1744295953.7490878,66.44271425387826,11.840677866336247,2.0904299022142174,173.4,430.32295271049594,113,11.53061224489796,0,74618.0
1744295958.7496722,66.92677177644674,12.085822336843323,1.9831215986148083,191.2,430.10460251046027,0,0.0,0,82236.0
1744295963.7495806,66.161506212959,8.475141238796619,1.415766948877379,206.4,429.51937984496124,0,0.0,0,88652.8
1744295968.7488832,64.97330645383414,13.572802230463191,2.0478216268248475,188.8,429.45974576271186,4,0.42194092827004215,0,81082.0
1744295973.7505302,65.3234484244366,10.020768399141273,1.6035639509862782,196.0,430.4438775510204,0,0.0,0,84367.0
1744295978.750129,65.29193778676311,12.045389789295948,1.8667984665848139,203.2,429.5866141732283,4,0.39215686274509803,0,87292.0
1744295983.748363,65.29929931046533,15.344892751208608,2.4290518327192827,195.8,429.94688457609806,0,0.0,0,84183.6
1744295988.748553,64.89969413788592,9.007812279169677,1.5360813160411648,195.2,429.61168032786884,43,4.2198233562316,0,83860.2
1744295993.7484694,65.41509885413974,9.92112627216414,1.7660218126633587,204.0,429.42058823529413,0,0.0,0,87601.8
1744295998.7454193,66.49518176621082,12.090768823519895,1.9961785374008465,202.2,429.1127596439169,0,0.0,0,86766.6
1744296003.7499135,67.62160889956415,5.383505739264107,0.8536149324854898,197.8,427.9828109201213,31,3.0392156862745097,0,84655.0
1744296008.7499819,66.64078175011328,11.215222083916098,2.0064085216845498,47.2,428.8093220338983,588,71.35922330097088,0,20239.8
