1744373047.5519323,2,0.6034029665937932,0.5443115830421448,0.005039775213031174,3209454,0.007513163365360846,2.0
1744373049.548501,2,0.603749072506352,0.5336304306983948,0.005226056384670403,3301241,0.007757646346830556,2.0
1744373051.546527,2,0.60395844338035,0.5397339463233948,0.0053997032516959614,3432237,0.007977312998547368,2.0
1744373053.5454097,2,0.6051660481486332,0.5275269150733948,0.0055676650407913515,3530539,0.008186433083761964,0.8064516129032258
1744373055.5474749,2,0.6055322044608904,0.5488892197608948,0.0057050157335632335,3617262,0.008420897831027355,0.8064516129032258
1744373063.5527248,2,0.6041049013362796,0.5580444931983948,0.005568502387221979,4080083,0.008221935618296003,3.9215686274509802
1744373065.5509365,2,0.6039825331067765,0.5519409775733948,0.005704524170508224,4168213,0.008380970031955863,3.9215686274509802
1744373073.5516043,2,0.6048309548652296,0.5412598252296448,0.005805249815664995,4380737,0.008561782336276854,57.72005772005772
1744373075.552226,2,0.6061141860470094,0.5214233994483948,0.005807695464194771,4383689,0.00856902052863893,57.72005772005772
1744373097.5630245,2,0.6084515421673471,0.5336304306983948,0.005336823243482491,5504549,0.0079201287680358,2.82258064516129
1744373099.5672529,2,0.6098387476746613,0.4893799424171448,0.0054312500587226885,5627088,0.00801871206193516,2.82258064516129
1744373101.5617244,2,0.6105371331958388,0.5061646103858948,0.005547754355893568,5724446,0.008145227323422342,2.82258064516129
1744373117.570659,2,0.6101565404011555,0.4878540635108948,0.005408229449784083,6595837,0.007990213147320221,4.743083003952568
1744373119.5778148,2,0.610606882863589,0.4848023056983948,0.005484971163572363,6688430,0.008071343348703285,4.743083003952568
1744373121.571896,2,0.612367526838268,0.4832764267921448,0.005577779085356842,6785636,0.008163014023540402,4.743083003952568
1744373133.5893018,2,0.6126006872122266,0.5061646103858948,0.005600759631325844,7430729,0.008519668221640969,3.034300791556728
1744373135.5792277,2,0.6127618223978283,0.5092163681983948,0.005695894631511217,7521792,0.008654043613020112,3.034300791556728
1744373137.579571,2,0.6121480742193028,0.5092163681983948,0.005696058145554688,7521792,0.008653932267046787,44.08163265306123
1744373139.5831811,2,0.6124947713140246,0.4893799424171448,0.00573453946775865,7578972,0.008661119571594197,44.08163265306123
1744373141.5775487,2,0.6143169066085689,0.4848023056983948,0.005815097291270927,7685096,0.008732794029884808,44.08163265306123
1744373147.5804732,2,0.6140983578328837,0.5015869736671448,0.005806277676354399,8002178,0.008638354567054099,4.098360655737705
1744373149.5869744,2,0.6135223008277011,0.5061646103858948,0.00589183349514482,8089854,0.008761737153137918,4.098360655737705
1744373151.5852048,2,0.612399305550609,0.5153198838233948,0.005976315240318827,8187060,0.008796414453287504,4.098360655737705
1744373157.5817657,2,0.6154690866479889,0.4970093369483948,0.0059858123236057065,8505154,0.0087449944031614,3.9215686274509802
1744373159.595983,2,0.6158921823815452,0.4970093369483948,0.005985693408637607,8528642,0.008744882305411542,3.9215686274509802
1744373161.5836232,2,0.6159846284828555,0.5137940049171448,0.006028143299668552,8577245,0.008766477800618209,3.9215686274509802
1744373163.5859756,2,0.6146660948553517,0.5198975205421448,0.006099601241243156,8667780,0.008822298306969978,35.66433566433567
1744373165.5888832,2,0.6131538628408606,0.5260010361671448,0.006149564958797762,8790510,0.008842051877942432,35.66433566433567
1744373167.5846834,2,0.6120933289054651,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373169.5952492,2,0.6110328670397472,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373171.59131,2,0.6106180646860939,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373173.584768,2,0.6104040951140621,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373175.584468,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373177.5883472,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373179.596191,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373181.585096,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373183.5978205,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373185.5842578,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373187.5679607,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373189.5712805,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373191.5698736,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373193.5694225,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373195.568227,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373197.5667439,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373199.5685627,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
1744373201.5676098,2,0.6104039851260882,0.5260010361671448,0.00614938347864065,8790510,0.008841977688626953,35.66433566433567
