timestamp,battery_pct,overall_latency_ms,overall_jitter_ms,throughput_msgs_sec,avg_payload_bytes,lost_packets,error_rate_pct,processing_time_ms,bandwidth_bytes_sec
1744371776.569233,148.0918683656832,6.434800949963656,1.2366775593726462,123.2,334.4529220779221,90,12.76595744680851,0,41204.6
1744371781.5683653,148.33479811700337,6.7583926164420545,1.500405703380609,125.6,318.312101910828,0,0.0,0,39980.0
1744371786.5622222,148.45839068293571,7.401385022929241,1.2482789948313975,144.2,327.5991678224688,0,0.0,0,47239.8
1744371791.5610263,148.78550712452378,7.9874936924424285,1.6756424300122321,154.8,326.33074935400515,0,0.0,0,50516.0
1744371796.56206,147.98900302776622,6.375334479592063,1.158005606701223,145.2,279.3333333333333,31,4.095112285336857,0,40559.2
1744371801.5616705,145.8403103491839,6.486172775686877,1.1146656838160582,153.2,324.76370757180155,0,0.0,0,49753.8
1744371806.5693996,91.50375184208276,6.436643951749087,1.2580421416528553,146.6,328.60982264665756,33,4.313725490196078,0,48174.2
1744371811.561396,70.8134985213377,5.949438590070476,0.8732631154682325,147.2,328.73505434782606,21,2.7777777777777777,0,48389.8
1744371816.5614738,66.50774782779169,6.614580166869001,0.9706543257591308,153.2,324.13707571801564,0,0.0,0,49657.8
1744371821.5623093,65.9726525874848,4.99536059058084,0.869910034849691,141.2,328.9645892351275,57,7.480314960629922,0,46449.8
1744371826.5614765,64.58155010260788,6.458211412616804,1.071993198270112,153.0,279.3333333333333,0,0.0,0,42738.0
1744371831.5681968,64.5370427219347,7.225456018976682,1.0724181654804297,104.6,346.5602294455067,210,28.688524590163933,0,36250.2
1744371836.5682156,64.81432143379661,6.889606843208575,1.2536124377892324,151.6,315.1451187335092,0,0.0,0,47776.0
1744371841.569503,64.90021310901245,7.415408319462844,1.2871704466355955,146.4,327.98497267759564,6,0.819672131147541,0,48017.0
1744371846.5610232,64.60040884633219,7.3165919156682575,1.2925912869856662,149.0,327.17181208053694,21,2.7450980392156863,0,48748.6
1744371851.5584953,63.0281455376569,6.58531911068112,0.8398325573993414,153.2,326.4869451697128,0,0.0,0,50017.8
1744371856.5616932,63.82270282314669,7.233032982470253,1.381378203126875,130.2,279.3333333333333,93,12.5,0,36369.2
1744371861.5616956,63.630757836385385,7.781495046879047,1.639030914938911,144.8,322.9240331491713,0,0.0,0,46759.4
1744371866.5619926,63.932901971480426,7.664821789096603,1.0751025172500013,153.2,326.80026109660577,0,0.0,0,50065.8
1744371871.560952,63.24879641228534,5.634852576863665,0.8743663685179973,141.2,329.814447592068,39,5.241935483870968,0,46569.8
1744371876.5618336,64.76510130629248,8.901838940554038,1.9885858169840636,117.8,324.7640067911715,57,8.837209302325581,0,38257.2
1744371881.5623536,64.65902203795302,8.323774032273997,1.60793308428071,143.6,326.79805013927574,0,0.0,0,46928.2
1744371886.56138,63.51425919789991,6.22127033038423,0.9646573996642813,144.6,279.3333333333333,0,0.0,0,40391.6
1744371891.5612326,62.43234040245177,6.583048771363111,1.0454657843122395,151.4,325.30383091149275,9,1.1764705882352942,0,49251.0
1744371896.5615053,62.55781580420101,9.05593142789953,1.9177312165303948,153.0,327.7098039215686,0,0.0,0,50139.6
1744371901.5624769,62.84405090370957,7.563662173143073,1.5530210984125228,147.4,327.46268656716416,18,2.3872679045092835,0,48268.0
1744371906.5620081,62.29139688687447,7.431942572125669,1.2567396014716852,140.6,327.29871977240396,11,1.5427769985974753,0,46018.2
1744371911.5695205,62.13008472996373,6.987749650174339,1.2474194469067874,149.0,327.655033557047,0,0.0,0,48820.6
1744371916.5624752,60.817867022934955,8.636432964208344,1.4211989212591403,137.4,279.3333333333333,75,9.84251968503937,0,38380.4
1744371921.5624158,61.0600609405368,7.239254274193986,1.2769714659250126,153.2,322.2584856396867,0,0.0,0,49370.0
1744371926.5623724,61.89380662853707,4.866558514284284,0.7935397410660647,142.4,328.88483146067415,24,3.2653061224489797,0,46833.2
1744371931.5614686,63.128674030303955,11.298779609811197,1.7393778620811875,151.4,326.41479524438574,9,1.1764705882352942,0,49419.2
1744371936.5622933,63.515369369559096,7.37890914150569,1.6857260438405215,43.8,378.0365296803653,517,70.34013605442176,0,16558.0
1744371941.5697258,63.25572419864862,8.440094845398034,1.1239533976364668,143.4,318.2384937238494,0,0.0,0,45635.4
1744371946.561422,61.30906343460083,8.638858132892185,1.544862985610962,144.0,279.3333333333333,36,4.761904761904762,0,40224.0
1744371951.5594587,60.30640356124394,9.0858507975247,1.4811818791821578,151.4,325.1466314398943,0,0.0,0,49227.2
1744371956.5619967,61.030290164346766,7.722756088964197,1.524611340453293,151.0,328.641059602649,2,0.2688172043010753,0,49624.8
1744371961.5625057,62.993668283454674,6.324692454576171,0.9786851010341875,148.2,325.9379217273954,6,0.8097165991902834,0,48304.0
1744371966.5622656,61.88305859663048,7.2800300043562185,1.1718823857929397,147.2,327.26902173913044,18,2.3904382470119523,0,48174.0
1744371971.5610971,61.44593477249145,6.536843767204132,0.8216341178255727,150.6,327.6427622841965,0,0.0,0,49343.0
1744371976.5696895,60.952720267713566,6.709264329642304,1.0486581765587337,145.2,279.3333333333333,38,4.973821989528796,0,40559.2
1744371981.562028,61.875273500170024,7.441711935767516,1.1446746912869539,149.6,324.9933155080214,0,0.0,0,48619.0
1744371986.5594645,61.225265460394915,5.064186586988358,0.8054055124291654,129.8,332.83975346687214,96,12.903225806451612,0,43202.6
1744371991.5619752,61.185762084337824,10.870918354874265,2.1565298819099246,150.8,323.41909814323606,0,0.0,0,48771.6
