timestamp,battery_pct,overall_latency_ms,overall_jitter_ms,throughput_msgs_sec,avg_payload_bytes,lost_packets,error_rate_pct,processing_time_ms,bandwidth_bytes_sec
1744369869.2206256,52.35328814422942,16.918401062072572,3.1233718126625982,200.6,412.2163509471585,1,0.099601593625498,0,82690.6
1744369874.210696,53.50749293963114,20.832418070899116,3.4404500325520835,180.0,412.89222222222224,0,0.0,0,74320.6
1744369879.2129016,54.64834993885409,13.38730824570502,2.450614686935179,198.4,412.4959677419355,0,0.0,0,81839.2
1744369884.2107725,53.39723288765587,9.15510773164108,1.595744700847325,192.8,412.73858921161826,0,0.0,0,79576.0
1744369889.2121744,54.107738318650625,12.257742493048958,1.6096603611241216,147.2,411.9361413043478,0,0.0,0,60637.0
1744369894.2103064,55.010496067806955,14.785935481389364,2.3012422933811094,196.8,413.8221544715447,0,0.0,0,81440.2
1744369899.2125304,52.81818277012985,17.330895219228964,2.8810145053188356,180.8,413.76106194690266,0,0.0,0,74808.0
1744369904.213741,54.03307345178392,8.62105131149292,1.5902670224507651,180.0,412.8355555555556,0,0.0,0,74310.4
1744369909.2101521,55.099559607713125,8.67150864511166,1.3036207368753026,74.2,416.06738544474393,529,58.77777777777777,0,30872.2
1744369914.2130637,53.24860215187073,16.410695000329987,2.4190091479653595,204.2,412.9255631733595,0,0.0,0,84319.4
1744369919.2106755,52.33413444625007,20.516132314999897,3.472658909029431,115.2,413.00694444444446,0,0.0,0,47578.4
1744369924.2131364,53.15377967698234,18.83159656913913,2.9713854497792767,196.0,414.38775510204084,0,0.0,0,81220.0
1744369929.2129774,52.902876439057,11.854667363204355,1.8783620023351955,203.2,414.46751968503935,0,0.0,0,84219.8
1744369934.2139537,52.74058135728987,15.084630203625512,2.388316724035475,201.6,413.60714285714283,0,0.0,0,83383.2
1744369939.2122626,52.7572014942545,13.954462013854606,2.4309193516129497,162.6,413.8991389913899,0,0.0,0,67300.0
1744369944.2140224,51.35243716967632,12.6634408481157,2.1007878097457504,199.0,414.1608040201005,1,0.1004016064257028,0,82418.0
1744369949.2140453,51.23230576515198,12.61602520942688,2.334353446960449,200.0,414.445,1,0.0999000999000999,0,82889.0
1744369954.2126284,52.004375060399376,11.641678462425867,2.0641701916853585,192.0,413.140625,0,0.0,0,79323.0
1744369959.212699,52.30469346046448,10.765047832077963,2.059315866814159,198.6,414.86304128902316,0,0.0,0,82391.8
1744369964.2105567,52.84587017825393,9.87655439794003,2.0426440214698456,196.6,413.09053916581894,1,0.10162601626016261,0,81213.6
1744369969.2129908,52.08274553262113,11.431658510737607,2.1051484033353587,186.6,414.11146838156486,0,0.0,0,77273.2
1744369974.2088299,53.00148943341879,13.169647101780876,2.177705477230513,199.0,413.6683417085427,1,0.1004016064257028,0,82320.0
1744369979.2113092,52.88714395194757,14.993176108500997,2.783957563462805,195.2,413.88524590163934,0,0.0,0,80790.4
1744369984.2116652,52.64199048865075,13.148385870690438,2.5065139228222417,204.0,414.3186274509804,0,0.0,0,84521.0
1744369989.213936,52.089401288908356,10.122253456894232,1.4248181362541354,196.0,414.61632653061224,0,0.0,0,81264.8
1744369994.213346,52.16050516991388,6.404448359731644,1.205730532842969,201.6,413.56646825396825,0,0.0,0,83375.0
1744369999.2137263,52.54842062150279,10.909392542603278,2.0552518750295627,198.2,413.5650857719475,0,0.0,0,81968.6
1744370004.2195745,52.1528632476412,15.66193355568524,2.6931063882235824,185.6,413.71875,0,0.0,0,76786.2
1744370009.2206128,52.572139302097945,8.83013348755309,1.824493541318184,200.6,414.5333998005982,1,0.099601593625498,0,83155.4
1744370014.2136924,53.283057482011856,11.450706951079828,2.0024343844382995,198.4,413.741935483871,0,0.0,0,82086.4
1744370019.2112257,53.51690252621969,11.1214280128479,1.8847073117891948,192.0,413.26770833333336,0,0.0,0,79347.4
1744370024.21257,55.01607855161031,11.033399947105892,1.8491697689843556,201.6,413.953373015873,0,0.0,0,83453.0
1744370029.2124524,52.640752030200645,8.356233946254578,1.6578010063210433,195.4,413.9682702149437,0,0.0,0,80889.4
1744370034.2132804,51.581610460591506,15.954776552419576,3.030560387721018,196.6,414.05188199389625,1,0.10162601626016261,0,81402.6
1744370039.2103322,53.52250992274675,13.544533584938675,2.3741424083709717,195.2,413.84118852459017,0,0.0,0,80781.8
1744370044.212994,53.6119707659179,10.731718586940392,1.631467482622932,204.0,413.78137254901964,0,0.0,0,84411.4
1744370049.2137675,51.61578665014173,10.529764607304433,1.6781812319990064,195.2,414.15061475409834,0,0.0,0,80842.2
1744370054.2131083,52.780815549925265,11.016697743359734,1.5398076936310412,204.0,414.13039215686274,0,0.0,0,84482.6
1744370059.209996,53.28767577163603,7.930102618599711,1.3339524327019447,197.6,413.7155870445344,8,0.8032128514056224,0,81750.2
1744370064.2132235,51.93996702210379,15.386977943323426,2.283598154278125,188.8,413.84533898305085,0,0.0,0,78134.0
1744370069.2137997,52.28402870041984,16.6137462097501,2.436925494481647,201.6,414.14484126984127,0,0.0,0,83491.6
1744370074.213335,52.30738398980122,13.154489166882573,1.6904412483682436,196.0,414.51326530612243,0,0.0,0,81244.6
1744370079.2132945,53.04674752328077,8.148451324416559,1.6699932847428418,197.6,414.2550607287449,0,0.0,0,81856.8
1744370084.213797,52.25678086280823,13.202108087993803,2.523751249389043,201.6,415.1587301587302,0,0.0,0,83696.0
1744370089.214496,51.855299609606384,11.109855819921025,2.0255458648087545,195.2,415.34118852459017,0,0.0,0,81074.6
